dataset,method,num_samples,dev,test,seed
gsm8k,LESS (UOT),2500,0.82338797301054,8.599905285896723,1
gsm8k,LESS (UOT),2500,0.8128854036331177,8.92341332258466,2
gsm8k,LESS (UOT),5000,0.7960245832800865,9.034101886402214,0
gsm8k,LESS (UOT),5000,0.7950035482645035,8.935337323686948,1
gsm8k,LESS (UOT),5000,0.8081940785050392,9.158376066498542,2
gsm8k,LESS (UOT),10000,0.7828131169080734,9.344237487726451,0
gsm8k,LESS (UOT),10000,0.7820975482463837,9.49839102995947,1
gsm8k,LESS (UOT),10000,0.7762246578931808,9.391253040811165,2
gsm8k,RDS+ (RR),500,0.9129038825631142,10.417844777038551,0
gsm8k,RDS+ (RR),500,0.917109951376915,10.262941609918393,1
gsm8k,RDS+ (RR),500,0.9133795946836472,10.151365897256014,2
gsm8k,RDS+ (RR),1000,0.8958331942558289,10.17397246747599,0
gsm8k,RDS+ (RR),1000,0.8850217536091805,10.232033453356415,1
gsm8k,RDS+ (RR),1000,0.8930469378829002,10.15383218363255,2
gsm8k,RDS+ (RR),2500,0.9083493947982788,9.595356379068647,0
gsm8k,RDS+ (RR),2500,0.9321296662092209,9.907467489987273,1
gsm8k,RDS+ (RR),2500,0.8943348154425621,9.769323390934664,2
gsm8k,RDS+ (RR),5000,0.9212758392095566,9.768549132112122,0
gsm8k,RDS+ (RR),5000,0.9075478091835976,9.847824181635511,1
gsm8k,RDS+ (RR),5000,0.9167709425091743,9.817692567219419,2
gsm8k,RDS+ (RR),10000,0.9424411803483963,9.454031586014384,0
gsm8k,RDS+ (RR),10000,0.9231927394866943,9.419724488637952,1
gsm8k,RDS+ (RR),10000,0.9305945560336113,9.29072262356912,2
gsm8k,Random,500,1.0277759581804276,8.601410929771696,0
gsm8k,Random,500,1.031240537762642,8.440955714803469,1
gsm8k,Random,500,1.0301924720406532,8.522129519406912,2
gsm8k,Random,1000,1.0134689658880234,8.473149503877075,0
gsm8k,Random,1000,0.9934361949563026,8.637662694886203,1
gsm8k,Random,1000,0.9880132600665092,8.46448468005142,2
gsm8k,Random,2500,0.9743220135569572,8.657377308114539,0
gsm8k,Random,2500,0.967898353934288,8.727107831797335,1
gsm8k,Random,2500,0.9846974462270737,8.575936482294297,2
gsm8k,Random,5000,0.9432748034596443,8.547793642511143,0
gsm8k,Random,5000,0.949959859251976,8.672656148920645,1
gsm8k,Random,5000,0.9880126863718033,8.696188428891798,2
gsm8k,Random,10000,0.9536337032914162,8.713421098565947,0
gsm8k,Random,10000,0.9562593474984169,8.937737913905353,1
gsm8k,Random,10000,0.9660663157701492,8.500180681877918,2
mmlu_pro,EMBED (RR),500,1.9398148706981113,3.8719171528962066,0
mmlu_pro,EMBED (RR),500,1.9533892163208553,3.7935636721531605,1
mmlu_pro,EMBED (RR),500,1.9466563471726008,3.886704407245951,2
mmlu_pro,EMBED (RR),1000,1.9385213451726095,3.6034405174655246,0
mmlu_pro,EMBED (RR),1000,1.9320551472050802,3.914972694927549,1
mmlu_pro,EMBED (RR),1000,1.9418161834989276,3.6759431334410575,2
mmlu_pro,EMBED (RR),2500,1.8816685625485012,3.2853308845846416,0
mmlu_pro,EMBED (RR),2500,1.8904007324150631,3.5194960723066346,1
mmlu_pro,EMBED (RR),2500,1.8849998423031398,3.150354475743989,2
mmlu_pro,EMBED (RR),5000,1.8514657071658542,2.943717137424949,0
mmlu_pro,EMBED (RR),5000,1.8607729954378947,3.214317983486987,1
mmlu_pro,EMBED (RR),5000,1.8331212086336954,3.0922612088900854,2
mmlu_pro,EMBED (RR),10000,1.8121207288333347,2.787234084759938,0
mmlu_pro,EMBED (RR),10000,1.8122664732592446,2.7097560456617082,1
mmlu_pro,EMBED (RR),10000,1.8174589668001448,2.73800804059794,2
mmlu_pro,LESS (DG),500,1.7306755713054112,4.329893702205191,0
mmlu_pro,LESS (DG),500,1.7366127261093685,4.261708547450365,1
mmlu_pro,LESS (DG),500,1.7315276895250593,4.308068501475723,2
mmlu_pro,LESS (DG),1000,1.7203653165272303,4.951774114217768,0
mmlu_pro,LESS (DG),1000,1.715782686642238,4.714202583163105,1
mmlu_pro,LESS (DG),1000,1.7237004024641855,5.05482560252533,2
mmlu_pro,LESS (DG),2500,1.6965869452272142,4.845570956911654,0
mmlu_pro,LESS (DG),2500,1.69938748223441,4.604131506671733,1
mmlu_pro,LESS (DG),2500,1.694729107618332,4.582057192545147,2
mmlu_pro,LESS (DG),5000,1.7023102598530906,4.67583202372523,0
mmlu_pro,LESS (DG),5000,1.7129467419215612,4.517853446428644,1
mmlu_pro,LESS (DG),5000,1.7128994422299522,4.85543739396405,2
mmlu_pro,LESS (DG),10000,1.7382091445582253,5.787025327705084,0
mmlu_pro,LESS (DG),10000,1.7416676904473987,6.407063320388106,1
mmlu_pro,LESS (DG),10000,1.743904425416674,5.823428860479134,2
mmlu_pro,LESS (KNN-KDE),500,1.7194613294942038,4.899698555776651,0
mmlu_pro,LESS (KNN-KDE),500,1.72518572977611,5.114778678022088,1
mmlu_pro,LESS (KNN-KDE),500,1.7202082582882472,5.04270027496634,2
mmlu_pro,LESS (KNN-KDE),1000,1.7107219960008349,5.427785686078541,0
mmlu_pro,LESS (KNN-KDE),1000,1.7070120198386056,5.028174971230328,1
mmlu_pro,LESS (KNN-KDE),1000,1.7027171194553374,4.767961944304803,2
