dataset,method,num_samples,dev,test,seed
mmlu_pro,LESS (KNN-KDE),2500,1.9285386042935508,6.806788996179053,0
mmlu_pro,LESS (KNN-KDE),2500,1.913450619152614,7.022261690982479,1
mmlu_pro,LESS (KNN-KDE),2500,1.9015970119408199,7.193277274099912,2
mmlu_pro,LESS (KNN-KDE),5000,1.8902926632336208,7.114830169351177,0
mmlu_pro,LESS (KNN-KDE),5000,1.888282208783286,7.539185890353265,1
mmlu_pro,LESS (KNN-KDE),5000,1.9103454393999917,7.620972741454681,2
mmlu_pro,LESS (KNN-KDE),10000,1.9432238715035575,7.718448281466485,0
mmlu_pro,LESS (KNN-KDE),10000,1.9268261143139431,7.545042779514605,1
mmlu_pro,LESS (KNN-KDE),10000,1.9330526496682847,7.579499952851775,2
mmlu_pro,LESS (KNN-Unif.),500,1.8548014555658614,5.5159679167567095,0
mmlu_pro,LESS (KNN-Unif.),500,1.8558896286146982,5.3572314429750785,1
mmlu_pro,LESS (KNN-Unif.),500,1.8555803920541492,5.231162843968164,2
mmlu_pro,LESS (KNN-Unif.),1000,1.8688828536442348,6.0552559771793,0
mmlu_pro,LESS (KNN-Unif.),1000,1.8815351741654531,6.1936467856644315,1
mmlu_pro,LESS (KNN-Unif.),1000,1.8910910819258009,6.63059530472581,2
mmlu_pro,LESS (KNN-Unif.),2500,1.9179438063076564,7.235839973184023,0
mmlu_pro,LESS (KNN-Unif.),2500,1.9080490870135172,6.89275750801205,1
mmlu_pro,LESS (KNN-Unif.),2500,1.9175971967833383,7.134345985711255,2
mmlu_pro,LESS (KNN-Unif.),5000,1.908345333167485,7.4129673296070475,0
mmlu_pro,LESS (KNN-Unif.),5000,1.892062738112041,7.493105862745421,1
mmlu_pro,LESS (KNN-Unif.),5000,1.9079300633498602,7.628855442984941,2
mmlu_pro,LESS (KNN-Unif.),10000,1.9445953522409711,7.507965979146514,0
mmlu_pro,LESS (KNN-Unif.),10000,1.9029987156391144,7.462020231866615,1
mmlu_pro,LESS (KNN-Unif.),10000,1.919342086996351,7.238074879855551,2
mmlu_pro,LESS (RR),500,1.8378871883664811,5.349180142276306,0
mmlu_pro,LESS (RR),500,1.8386479437351226,5.3119576783613,1
mmlu_pro,LESS (RR),500,1.8375167778560093,5.540078562446572,2
mmlu_pro,LESS (RR),1000,1.8477558944906507,6.21783250215602,0
mmlu_pro,LESS (RR),1000,1.8405825189181737,5.920858222753443,1
mmlu_pro,LESS (RR),1000,1.8504652074405126,6.060238907391087,2
mmlu_pro,LESS (RR),2500,1.8600361185414451,6.909595759367531,0
mmlu_pro,LESS (RR),2500,1.8630777103560312,6.884257476321085,1
mmlu_pro,LESS (RR),2500,1.8516656160354614,6.959504005023615,2
mmlu_pro,LESS (RR),5000,1.8838565715721676,7.070361225905412,0
mmlu_pro,LESS (RR),5000,1.8838121788842337,7.162319783299686,1
mmlu_pro,LESS (RR),5000,1.8965337804385594,7.2205332892927085,2
mmlu_pro,LESS (RR),10000,1.9171693861484527,7.179391757882339,0
mmlu_pro,LESS (RR),10000,1.9033979841641018,7.545239596350237,1
mmlu_pro,LESS (RR),10000,1.9083386872495924,7.563634401108039,2
mmlu_pro,LESS (UOT),500,1.8727109611034394,5.598575380234483,0
mmlu_pro,LESS (UOT),500,1.877321320772171,5.415618958546126,1
mmlu_pro,LESS (UOT),500,1.871611771413258,5.419840243189259,2
mmlu_pro,LESS (UOT),1000,1.894504222699574,6.68083556180701,0
mmlu_pro,LESS (UOT),1000,1.8894674105303628,6.122143249978569,1
mmlu_pro,LESS (UOT),1000,1.8930810494082315,6.427578140406849,2
mmlu_pro,LESS (UOT),2500,1.933959857906614,7.4889492631315235,0
mmlu_pro,LESS (UOT),2500,1.9218210739748818,7.459719385020435,1
mmlu_pro,LESS (UOT),2500,1.9211747297218869,7.3565124769278984,2
mmlu_pro,LESS (UOT),5000,1.8862665780952999,7.569697670222438,0
mmlu_pro,LESS (UOT),5000,1.8986660761492593,7.6418907642562655,1
mmlu_pro,LESS (UOT),5000,1.8848090435777392,7.907023261697527,2
mmlu_pro,LESS (UOT),10000,1.9279025673866272,7.397945464033871,0
mmlu_pro,LESS (UOT),10000,1.9081026000635966,7.278270403101565,1
mmlu_pro,LESS (UOT),10000,1.9235454193183354,7.697038615162068,2
mmlu_pro,RDS+ (RR),500,2.0085138746670315,4.602651787892063,0
mmlu_pro,RDS+ (RR),500,1.993225783109665,4.517033608967161,1
mmlu_pro,RDS+ (RR),500,1.99250254375594,4.613205115806232,2
mmlu_pro,RDS+ (RR),1000,1.9655020807470593,4.70144754668024,0
mmlu_pro,RDS+ (RR),1000,1.9505890675953457,4.6423865778450955,1
mmlu_pro,RDS+ (RR),1000,1.9532461660248892,4.748429391275536,2
mmlu_pro,RDS+ (RR),2500,1.9275556240762983,5.566084072548659,0
mmlu_pro,RDS+ (RR),2500,1.9334556358201163,5.774057696474359,1
mmlu_pro,RDS+ (RR),2500,1.9272919714450836,5.492437778337997,2
mmlu_pro,RDS+ (RR),5000,1.8988294567380632,6.281904926939689,0
mmlu_pro,RDS+ (RR),5000,1.9149526068142482,6.312575472558432,1
mmlu_pro,RDS+ (RR),5000,1.9202684887817927,6.410658869595128,2
mmlu_pro,RDS+ (RR),10000,1.9018653920718602,6.324566802128833,0
mmlu_pro,RDS+ (RR),10000,1.9109257016863141,6.114376631842807,1
mmlu_pro,RDS+ (RR),10000,1.8955029845237732,6.83282719265194,2
mmlu_pro,Random,500,2.0589574839387623,4.685299144334536,0
mmlu_pro,Random,500,2.069565353223256,4.290087516231344,1
mmlu_pro,Random,500,2.06396809731211,4.422858100949212,2
mmlu_pro,Random,1000,2.0596815032618387,4.955960158238861,0
mmlu_pro,Random,1000,2.036633597952979,4.928733697814986,1
mmlu_pro,Random,1000,2.0463497178895134,4.592321642852844,2
mmlu_pro,Random,2500,2.036026314326695,5.260386187008562,0
mmlu_pro,Random,2500,2.005830633640289,5.418313162064457,1
mmlu_pro,Random,2500,2.0375978469848635,5.478623428976441,2
mmlu_pro,Random,5000,2.002278735807964,5.89274719432789,0
mmlu_pro,Random,5000,1.9839251109531948,5.166381146600272,1
mmlu_pro,Random,5000,2.001411460978644,5.758123913225024,2
mmlu_pro,Random,10000,1.9602497373308454,5.515008478484889,0
mmlu_pro,Random,10000,1.9465800728116716,5.2180949089890145,1
mmlu_pro,Random,10000,1.9577408586229597,5.783447532815502,2
tydiqa,EMBED (RR),500,2.7587371004952326,2.3194500320738336,0
tydiqa,EMBED (RR),500,2.7791906926367016,2.350569510073356,1
tydiqa,EMBED (RR),500,2.833205646938748,2.387391491347888,2
tydiqa,EMBED (RR),1000,2.744646886984507,2.258198418832621,0
tydiqa,EMBED (RR),1000,2.745731943183475,2.2732996706676007,1
tydiqa,EMBED (RR),1000,2.7442179918289185,2.276844930897988,2
tydiqa,EMBED (RR),2500,2.9248532785309687,2.3099049267681746,0
tydiqa,EMBED (RR),2500,3.008880833784739,2.3399384764630495,1
tydiqa,EMBED (RR),2500,2.906708386209276,2.289904293943008,2
tydiqa,EMBED (RR),5000,2.964537044366201,2.251214714296366,0
tydiqa,EMBED (RR),5000,3.0134980612330966,2.261277525758553,1
tydiqa,EMBED (RR),5000,2.9912308388286166,2.239533361649922,2
tydiqa,EMBED (RR),10000,2.9263805879486933,2.206932617768554,0
tydiqa,EMBED (RR),10000,2.736290090613895,2.1464134937334607,1
tydiqa,EMBED (RR),10000,2.854376004801856,2.1941058945196197,2
tydiqa,LESS (DG),500,1.5509839885764651,1.8232407039715617,0
tydiqa,LESS (DG),500,1.6497225993209415,1.8585252218360808,1
tydiqa,LESS (DG),500,1.552144964536031,1.8479293413828601,2
tydiqa,LESS (DG),1000,1.6108713116910722,1.9429567931207095,0
tydiqa,LESS (DG),1000,1.5508035520712535,1.9078220338911926,1
tydiqa,LESS (DG),1000,1.5227639045980241,1.883357084382847,2
tydiqa,LESS (DG),2500,1.301747481028239,1.854135994258839,0
tydiqa,LESS (DG),2500,1.2975699504216511,1.8178689793469147,1
tydiqa,LESS (DG),2500,1.29369255900383,1.8236513983385638,2
tydiqa,LESS (DG),5000,1.5470401280456119,1.9359135330879027,0
tydiqa,LESS (DG),5000,1.4755794372823503,1.9141292065939293,1
tydiqa,LESS (DG),5000,1.488287905852,1.9404516355073094,2
tydiqa,LESS (DG),10000,1.596698972913954,1.9532622247295972,0
tydiqa,LESS (DG),10000,1.5427597330676184,1.902379148292304,1
tydiqa,LESS (DG),10000,1.5615088144938152,1.9447909925638915,2
tydiqa,LESS (KNN-KDE),500,1.2746789654095967,1.6266532833802612,0
tydiqa,LESS (KNN-KDE),500,1.3261653979619343,1.6681983710400745,1
tydiqa,LESS (KNN-KDE),500,1.3801222642262776,1.6943488340426411,2
tydiqa,LESS (KNN-KDE),1000,1.3162045346366034,1.7099384425608972,0
tydiqa,LESS (KNN-KDE),1000,1.2560557590590582,1.6996938937866644,1
tydiqa,LESS (KNN-KDE),1000,1.3336106803682115,1.7471221495740392,2
tydiqa,LESS (KNN-KDE),2500,1.2395292222499847,1.804273165630715,0
tydiqa,LESS (KNN-KDE),2500,1.2845799658033583,1.8142220259166966,1
tydiqa,LESS (KNN-KDE),2500,1.3160498638947804,1.8380501611513758,2
tydiqa,LESS (KNN-KDE),5000,1.4092949264579349,1.8523702251825607,0
tydiqa,LESS (KNN-KDE),5000,1.465287943681081,1.866812872329295,1
tydiqa,LESS (KNN-KDE),5000,1.3725895881652832,1.8025349574374512,2
tydiqa,LESS (KNN-KDE),10000,1.5396707389089797,1.792167897257948,0
tydiqa,LESS (KNN-KDE),10000,1.586024820804596,1.8645657078214966,1
tydiqa,LESS (KNN-KDE),10000,1.576503809955385,1.8510646877429906,2
tydiqa,LESS (KNN-Unif.),500,1.2204636964533064,1.5910505436225824,0
tydiqa,LESS (KNN-Unif.),500,1.2081410586833954,1.6040993003324717,1
tydiqa,LESS (KNN-Unif.),500,1.1941776076952617,1.5874524855550018,2
tydiqa,LESS (KNN-Unif.),1000,1.2902171346876357,1.704786318236357,0
tydiqa,LESS (KNN-Unif.),1000,1.362931142250697,1.7499986928472175,1
tydiqa,LESS (KNN-Unif.),1000,1.290212117963367,1.6831139122756513,2
tydiqa,LESS (KNN-Unif.),2500,1.3395521408981748,1.8199420490608307,0
tydiqa,LESS (KNN-Unif.),2500,1.2631288833088345,1.7447251689480718,1
tydiqa,LESS (KNN-Unif.),2500,1.3493818011548784,1.8195498625103803,2
tydiqa,LESS (KNN-Unif.),5000,1.356082237429089,1.8373568568405103,0
tydiqa,LESS (KNN-Unif.),5000,1.4165887667073145,1.898683701717068,1
tydiqa,LESS (KNN-Unif.),5000,1.4456423487928178,1.8829616305644126,2
tydiqa,LESS (KNN-Unif.),10000,1.5784810019863977,1.8649158014344287,0
tydiqa,LESS (KNN-Unif.),10000,1.576538645558887,1.8453541025324924,1
tydiqa,LESS (KNN-Unif.),10000,1.534256938430998,1.8640180869423835,2
tydiqa,LESS (RR),500,1.2622786694102817,1.629319706974635,0
tydiqa,LESS (RR),500,1.338700748152203,1.671901137158436,1
tydiqa,LESS (RR),500,1.3059525423579745,1.6484425140448282,2
tydiqa,LESS (RR),1000,1.3445677326785193,1.7786280204000284,0
tydiqa,LESS (RR),1000,1.2761342856619093,1.705016557404598,1
tydiqa,LESS (RR),1000,1.331024040778478,1.7602455119331075,2
tydiqa,LESS (RR),2500,1.2114116549491882,1.7170513695542864,0
tydiqa,LESS (RR),2500,1.1604353553718991,1.6888270006218464,1
tydiqa,LESS (RR),2500,1.2207821243339114,1.747866576005882,2
tydiqa,LESS (RR),5000,1.5024297833442688,1.869619336356008,0
tydiqa,LESS (RR),5000,1.4312530987792544,1.8875180532282994,1
tydiqa,LESS (RR),5000,1.4652198486857944,1.884933958189613,2
tydiqa,LESS (RR),10000,1.558691554599338,1.9256237808346046,0
tydiqa,LESS (RR),10000,1.58276762564977,1.880386518455821,1
tydiqa,LESS (RR),10000,1.5970391068193648,1.8691515145046127,2
tydiqa,LESS (UOT),500,1.387231257226732,1.701236698717783,0
tydiqa,LESS (UOT),500,1.3512178228961096,1.6957635425687165,1
tydiqa,LESS (UOT),500,1.409889214568668,1.7036633989290328,2
tydiqa,LESS (UOT),1000,1.3469856248961554,1.7390268940485167,0
tydiqa,LESS (UOT),1000,1.4097246064080133,1.799015234245227,1
tydiqa,LESS (UOT),1000,1.383331964413325,1.7679224339902095,2
tydiqa,LESS (UOT),2500,1.2079274025228288,1.7704413240079864,0
tydiqa,LESS (UOT),2500,1.2160913977358077,1.7719712175640923,1
tydiqa,LESS (UOT),2500,1.258824540509118,1.77705082104787,2
tydiqa,LESS (UOT),5000,1.3709212177329593,1.86943556983222,0
tydiqa,LESS (UOT),5000,1.3728079034222498,1.8649586522223467,1
tydiqa,LESS (UOT),5000,1.4496706393029954,1.8747026993476128,2
tydiqa,LESS (UOT),10000,1.532444225417243,1.8723538503704216,0
tydiqa,LESS (UOT),10000,1.5107228855292003,1.8790652247896773,1
tydiqa,LESS (UOT),10000,1.5093452963564131,1.8446728865754887,2
tydiqa,RDS+ (RR),500,2.885364353656769,2.3861080034745474,0
tydiqa,RDS+ (RR),500,3.032997681034936,2.4728189873541577,1
tydiqa,RDS+ (RR),500,2.8505816327200995,2.3667944350744152,2
tydiqa,RDS+ (RR),1000,3.0115773148006864,2.3333009690492434,0
tydiqa,RDS+ (RR),1000,3.0391345222791037,2.3175895371002335,1
tydiqa,RDS+ (RR),1000,3.0126391318109302,2.309195243796601,2
tydiqa,RDS+ (RR),2500,2.985252651903364,2.216531351348101,0
tydiqa,RDS+ (RR),2500,3.0207157267464533,2.2019689427099878,1
tydiqa,RDS+ (RR),2500,3.0034063193533154,2.235563468816878,2
tydiqa,RDS+ (RR),5000,2.900546418295966,2.0977902991995463,0
tydiqa,RDS+ (RR),5000,2.8175813290807934,2.047702901658226,1
tydiqa,RDS+ (RR),5000,2.8620116975572376,2.0324947624005962,2
tydiqa,RDS+ (RR),10000,2.5353119903140597,2.104212405544192,0
tydiqa,RDS+ (RR),10000,2.4720159437921314,2.088343306947393,1
tydiqa,RDS+ (RR),10000,2.581721822420756,2.075278802105109,2
tydiqa,Random,500,2.837026503351,2.3464000416666075,0
tydiqa,Random,500,2.7867750657929315,2.3104054836414334,1
tydiqa,Random,500,2.73905920320087,2.2937597844801787,2
tydiqa,Random,1000,2.6755885216924877,2.263272204673182,0
tydiqa,Random,1000,2.625939302974277,2.157085262139188,1
tydiqa,Random,1000,2.5996929075982838,2.197462952206554,2
tydiqa,Random,2500,2.7166511880026922,2.164768988288233,0
tydiqa,Random,2500,2.7146446903546653,2.115689943064872,1
tydiqa,Random,2500,2.597438269191318,2.151039781386056,2
tydiqa,Random,5000,2.40833220216963,2.0198690948007387,0
tydiqa,Random,5000,2.4886882371372647,2.052044879821945,1
tydiqa,Random,5000,2.3926582203971014,2.0521698185265276,2
tydiqa,Random,10000,1.9942374295658536,1.9592446519661038,0
tydiqa,Random,10000,2.126970946788788,2.0069009960152653,1
tydiqa,Random,10000,1.905791547563341,1.883025208253671,2
